Comune,Popolazione_totale,mean_km,mean_min,St.Dv_km,St.Dv_min
AFFILE,1345.0,9.244046096654273,22.322354399008674,2.8694872945063428,20.739182811858903
AGOSTA,1588.0,8.970139168765742,31.54021830394626,1.222472085570873,5.5088039805656805
ALBANO LAZIALE,38363.0,7.565007507233533,37.466930810068725,4.713613178489361,19.281836048179876
ALLUMIERE,3642.0,14.32463261943987,30.743272926963208,1.3604734470029158,0.659966329107442
ANGUILLARA SABAZIA,17530.0,22.456709982886476,62.47678741205552,5.9481675161346965,38.20420305821248
ANTICOLI CORRADO,794.0,19.666,63.3,,
ARCINAZZO ROMANO,1179.0,13.598461407972858,30.60722363584959,5.166829250130104,1.225651754056688
ARICCIA,17854.0,1.9496003136552031,33.26218774504313,0.07486877408728772,9.836967313452144
ARSOLI,1260.0,20.811,43.95,,
ARTENA,12905.0,10.494915691592405,23.83474363941625,5.961313292108263,17.85265230839509
BELLEGRA,2058.0,51.43919096209913,141.18043407839326,17.876854775565715,31.004063353767748
BRACCIANO,16521.0,2.384091519883784,14.11366442709279,3.155361238344105,13.071130308082166
CAMERATA NUOVA,397.0,40.976984886649866,129.48904282115868,0.5055813485483789,0.7306770072260977
CAMPAGNANO DI ROMA,8623.0,65.21514067030037,146.1520410529978,23.17890122503653,25.28830931404792
CANALE MONTERANO,3134.0,11.122867262284618,69.35411614550095,1.4542924969436744,5.178058677406684
CANTERANO,329.0,9.999015197568388,67.71261398176291,0.48436814511278414,6.54073772597557
CAPENA,9992.0,62.12054657293498,146.329849516696,4.12465731909937,22.89776230373873
CAPRANICA PRENESTINA,272.0,37.153246323529416,176.075306372549,5.317794310927543,9.184321382620457
CARPINETO ROMANO,3866.0,19.285,31.216666666666665,,
CASAPE,622.0,7.212,25.616666666666667,,
CASTEL GANDOLFO,8424.0,3.5217535612535618,13.404969927192148,1.6586567858762504,5.934511431105844
CASTEL MADAMA,6135.0,11.105153545232273,47.00120619396903,3.3163438100816185,12.944212205832752
CASTEL SAN PIETRO ROMANO,754.0,5.420196286472148,23.70192307692308,2.484722781317868,4.291098667914521
CASTELNUOVO DI PORTO,7705.0,59.45709279688514,137.78948734587928,2.2774657490498624,24.457130726768494
CAVE,10073.0,7.038470961977564,28.16468943379993,7.764146803308999,18.143167140521225
CERRETO LAZIALE,1069.0,65.44858559401308,170.87394761459308,2.164453857212027,3.74766594028871
CERVARA DI ROMA,387.0,12.932993442622948,45.31584699453551,4.340616853244094,31.834997193282376
CERVETERI,31451.0,25.21287311034022,64.2673079575231,26.093564054861208,76.33137186845558
CIAMPINO,37832.0,8.549304266229646,30.843470695002463,1.762984941728631,13.688690635804116
CICILIANO,1113.0,14.6744213836478,37.17935010482181,0.7389265863399421,10.830518865173955
CINETO ROMANO,566.0,23.858432862190813,80.4603062426384,3.1727881271840377,2.168460795638743
CIVITELLA SAN PAOLO,1485.0,70.88296094276095,152.24341189674522,2.762340372461974,5.078941636615662
COLLEFERRO,20520.0,0.46123294346978555,4.028759746588694,1.954004328722602,4.824330696238253
COLONNA,3915.0,16.191343550446998,66.42226905065986,12.751270799414463,27.709316189752926
FIANO ROMANO,13944.0,62.683,139.58333333333334,,
FILACCIANO,370.0,109.889,208.08333333333337,,
FONTE NUOVA,31026.0,5.88686540321021,26.06821483057221,5.939980218822281,21.08358893125699
FORMELLO,12094.0,45.766760294360836,113.2921379747533,11.056041091595473,23.65973266407399
FRASCATI,22080.0,2.332,38.88333333333333,,
GALLICANO NEL LAZIO,5649.0,14.794102141972033,39.319463621879976,2.042566963406586,5.188186366908749
GAVIGNANO,1192.0,7.635020134228189,17.844071588366887,2.522787215231069,8.872939063188005
GENAZZANO,4500.0,10.887025111111113,24.30674814814815,3.210082150150411,12.324481218355086
GENZANO DI ROMA,21190.0,2.4667787635677203,15.180515966650937,6.722688119611933,23.7319768706797
GERANO,957.0,72.69013793103447,187.55862068965516,0.10111626970967678,3.5001785668734224
GORGA,573.0,20.549282722513087,40.09834205933683,3.6170599939730055,5.658916268450465
GROTTAFERRATA,20012.0,1.7340159404357385,22.505471716969815,9.074815963851705,16.22503233841819
JENNE,317.0,13.616056782334384,35.068506834910615,0.11101576464628923,1.590990257669727
LABICO,6129.0,17.640245880241473,67.67475390221352,1.0493464632808378,24.065200786382157
LANUVIO,9621.0,20.1839051034196,68.23053736617815,6.4956448802805005,15.963280657968749
LARIANO,13106.0,6.556,23.6,,
LICENZA,809.0,24.496334981458592,58.33518747424805,5.169657677254846,23.86485386504596
MAGLIANO ROMANO,1321.0,72.847,159.03333333333333,,
MANDELA,839.0,18.38005601907032,49.851688518077076,1.1363205973667814,0.6717514421272172
MANZIANA,7105.0,7.483872343420127,31.321480178278208,2.4525147638019766,18.03494806900901
MARANO EQUO,782.0,13.263,46.48333333333333,,
